"year","zip","emp","ap","qp1"
2013,10583,10296,431535.873516045,97403.4451767761
2013,10587,0,0,0
2013,10588,577,21094.3294390777,4826.67722273595
2013,10589,5360,638129.664296536,189990.387408267
2013,10590,685,33449.9719755248,6559.35667263463
2013,10591,19850,2287419.71877939,679212.379215771
2013,10594,2619,117670.605859091,28014.8729612214
2013,10595,11944,917863.28338875,247035.526220316
2013,10596,0,1470.18309166388,328.629161666044
2013,10597,103,4868.39176028489,0
2013,10598,8530,547015.957439943,148108.991709131
2013,11001,5452,204419.54768922,47200.5079504988
2013,11002,0,0,0
2013,11003,6589,281117.320825546,59459.4948511618
2013,11004,2879,129879.738800244,31755.9547799398
2013,11005,311,13122.7830562496,3076.70150117064
2013,11010,4356,148286.024136778,34165.2236803274
2013,11020,723,37823.893851693,8135.3522497885
2013,11021,13754,840450.258547623,194487.418041592
2013,11022,27,801.733063135735,212.642398725087
2013,11023,1734,86046.9166860134,19418.6259429044
2013,11024,1027,40726.6152084522,9296.23730694316
2013,11026,0,0,0
2013,11027,0,0,0
2013,11030,22228,1684644.6511972,400033.258244634
2013,11040,23273,1467443.15874634,348659.261683751
2013,11042,13156,1037164.82592323,252735.156448344
2013,11050,14454,897756.876290161,203773.481071084
2013,11051,0,0,0
2013,11055,0,0,0
2013,11096,3970,223379.313719086,55893.4106045999
2013,11101,64710,4536079.5101816,1297192.90444842
2013,11102,6222,280509.916461723,66679.1621303638
2013,11103,7113,268010.816613217,61761.9338383143
2013,11104,6696,257716.482688335,68368.0921872233
2013,11105,9612,584565.14580046,138573.65888209
2013,11106,11055,407581.554685502,98357.7924016763
2013,11109,280,11051.300167234,2350.25809117202
2013,11120,0,0,0
2013,11201,54766,2872025.56168965,705193.414114546
2013,11202,162,3700.38470891455,902.45840990025
2013,11203,18422,968199.503649635,240339.834229839
2013,11204,11746,341561.68573396,75918.4234835816
2013,11205,14708,558984.977433254,122960.212705845
2013,11206,16767,589350.108485647,145005.837086588
2013,11207,12277,422575.387364983,99631.6119385366
2013,11208,9381,344036.070010034,81286.3722667087
2013,11209,15802,591811.266201035,143780.854081492
2013,11210,9613,299691.48174002,67825.8031990871
2013,11211,31627,952448.704727802,214555.162885868
2013,11212,9753,442361.304723867,103396.094595392
2013,11213,6315,235299.497180632,57539.6086961654
2013,11214,12446,392483.944376021,90347.5837645346
2013,11215,22512,914901.551222776,215981.596584493
2013,11216,4498,131393.671284947,31481.2492887639
2013,11217,17126,630320.906352923,151712.720782261
2013,11218,13383,393814.739866606,92117.9080410019
2013,11219,32551,1299965.39505381,306624.234395105
2013,11220,22533,1038281.96158735,245435.11237728
2013,11221,4752,140187.299285813,33256.6607039566
2013,11222,15716,737303.433749779,160908.23274244
2013,11223,15700,476107.348173215,108076.262222834
2013,11224,5633,199736.327778543,46813.8854073622
2013,11225,3767,113404.531323903,26258.7926731855
2013,11226,9363,254805.621909615,61937.9488382159
2013,11228,4996,177507.566403683,39160.7939087493
2013,11229,13836,470359.898841167,112158.18233616
2013,11230,22569,607019.776134732,141451.961972967
2013,11231,10374,433666.367214276,96908.9752926594
2013,11232,14787,622330.028842938,140519.998158459
2013,11233,4061,127477.591894072,29206.280850729
2013,11234,20787,694371.035189958,162386.555256065
2013,11235,17005,643978.856403093,151698.47679383
2013,11236,11089,415262.116733232,100717.207342554
2013,11237,10998,458941.307257954,102356.283439904
2013,11238,7916,285656.065996419,64772.5025360537
2013,11239,3364,95929.1923741319,24166.9612292679
2013,11241,525,29083.1720935723,6504.41557439944
2013,11242,822,32242.2852420957,8701.04207606194
2013,11243,151,9025.6015267476,2326.8572530348
2013,11245,0,0,0
2013,11247,0,0,0
2013,11249,5211,201327.584771873,45558.3795699136
2013,11251,0,0,0
2013,11252,0,0,0
2013,11256,0,0,0
2013,11351,0,0,0
2013,11352,33,1088.64768725284,249.269797548547
2013,11354,25028,1040942.53514077,242417.421685325
2013,11355,18004,865614.298967085,220214.096004092
2013,11356,8871,478372.142333799,117732.668951542
2013,11357,7149,297888.59977571,68151.3800775179
2013,11358,5535,194309.3681862,44489.0630098176
2013,11359,192,5398.47161547996,1371.49260038956
2013,11360,3481,113995.656843804,24760.1216046589
2013,11361,11461,359471.466330887,85680.6426977788
2013,11362,3553,103305.543526079,24792.679292502
2013,11363,819,34694.2861077774,8159.77051567081
2013,11364,2791,82921.3786530781,18181.4338048675
2013,11365,7605,316326.425372342,75219.4506227005
2013,11366,2805,102403.085116178,23270.6073858382
2013,11367,4796,138105.642119346,32462.0496350365
2013,11368,10692,505593.421653846,93604.3699765873
2013,11369,4189,188352.328738663,41170.2137053141
2013,11370,4861,346681.382147284,90115.6102386527
2013,11371,0,0,0
2013,11372,8855,286252.278655046,65388.0463218368
2013,11373,17072,649403.781139945,155044.796647451
2013,11374,13588,391858.226312787,86853.7368878746
2013,11375,22187,807011.478277294,185014.148307002
2013,11377,15932,667709.341129715,158655.647714797
2013,11378,16820,829542.415692447,189054.353882779
2013,11379,4390,155830.250866665,35628.2847777756
2013,11380,0,0,0
2013,11385,14325,579919.570716352,136777.898911996
2013,11386,0,0,0
2013,11405,0,0,0
2013,11411,1261,35131.7800381687,8691.88522635607
2013,11412,1553,47233.0656383418,10934.2959765479
2013,11413,4988,205428.836012356,48113.14063785
2013,11414,3115,92948.1290810003,20759.595710941
2013,11415,3927,144503.22778051,34028.8883624845
2013,11416,6947,346158.424286305,0
2013,11417,4629,111494.819446357,29794.3540873945
2013,11418,11301,560611.844397663,133899.595821119
2013,11419,3077,91949.0150353159,21039.3883408425
2013,11420,4389,131305.155071124,28228.5327876916
2013,11421,2299,64301.4334900742,14529.8856277176
2013,11422,2523,88189.6195171858,20855.2339189801
2013,11423,3247,105580.511964114,26812.2733665178
2013,11424,34,1203.6170224487,301.158612548449
2013,11425,0,137.352745587975,34.5925433332678
2013,11426,1747,58301.6620772424,13965.2132291892
2013,11427,0,0,0
2013,11428,2128,69575.7789206524,15434.378893108
2013,11429,2375,101460.947024219,20997.6738032935
2013,11430,35105,1650441.7826903,424608.207999685
2013,11431,67,2262.75930509375,500.574450587286
2013,11432,14907,559408.227375214,140316.51260944
2013,11433,3791,174185.664815944,40861.93309855
2013,11434,11502,480466.008633207,114665.124300077
2013,11435,7018,291124.740126311,66091.0888936983
2013,11436,904,27031.0203317135,6794.38248175183
2013,11439,0,0,0
2013,11451,0,1362.33575068369,338.803439117005
2013,11501,17655,1154575.98770732,288435.678596022
2013,11507,2064,90554.1215967891,20999.7086587837
2013,11509,549,27585.5184527908,6648.89031420308
2013,11510,4401,131725.352729848,30626.6099828831
2013,11514,5974,207888.976299998,49521.260637063
2013,11516,2955,114974.422334586,26296.4374997541
2013,11518,1383,47758.0583548114,10590.4053987054
2013,11520,11020,450036.779632872,101683.763700395
2013,11530,36530,1832663.09183702,451761.31966081
2013,11531,0,0,0
2013,11542,8369,395979.826108171,89021.8754126744
2013,11545,4901,228304.681433097,52821.7962421548
2013,11547,0,11762.4821610561,2274.9684380349
2013,11548,6193,219654.51074429,52722.0883231354
2013,11549,0,0,0
2013,11550,11722,433029.457445846,102194.512428434
2013,11551,0,0,0
2013,11552,4137,161720.140083027,36222.4625809117
2013,11553,10518,645304.564754953,181277.136199264
2013,11554,10335,510982.73641962,133122.281023865
2013,11555,0,0,0
2013,11556,2273,187968.758478761,38912.5415389458
2013,11557,3797,177645.936577016,40294.2084167864
2013,11558,2783,144152.215208452,31662.351427391
2013,11559,4013,219010.478981644,45596.0243964822
2013,11560,1847,89449.1950656148,19084.9096425128
2013,11561,5460,230357.850622701,49685.0665040235
2013,11563,11356,495017.260243571,114536.928404195
2013,11565,907,29979.525937002,7007.02488047691
2013,11566,6099,230701.741200543,59855.2742440042
2013,11568,2524,130530.892557106,42387.0572884491
2013,11569,133,7485.21592067209,1325.70835186023
2013,11570,15429,658349.005874831,159092.124217444
2013,11571,65,2356.36265764259,530.079855195074
2013,11572,11627,514639.371735495,123592.03533555
2013,11575,1829,56908.8034942058,13788.1808015425
2013,11576,7258,521350.325142149,112255.855399689
2013,11577,3890,209182.126964015,46991.9352627541
2013,11579,1058,42424.7021150176,9517.01912762902
2013,11580,9527,390008.542672202,93315.42049698
2013,11581,8410,262292.872685777,60010.9406890039
2013,11582,134,6613.28034312472,1659.42465225176
2013,11590,23954,1114145.44397269,272329.79739115
2013,11596,2125,80864.1397524938,18050.1856257501
2013,11598,2381,113834.903260078,27601.7972967124
2013,11599,0,0,0
2013,11690,0,6053.69508332186,1477.30508587955
2013,11691,8874,324437.359356248,77629.7369508332
2013,11692,1260,50427.7887579436,12073.8150510555
2013,11693,840,36706.7581875775,7411.96112302517
2013,11694,2252,77987.8715171071,18513.1152497688
2013,11695,0,0,0
2013,11697,0,0,0
2014,10001,150381,8918479.20084313,2210443.07836924
2014,10002,21459,672296.581215235,155329.044069453
2014,10003,109860,6895653.42379456,1757024.83861148
2014,10004,62016,11747443.1434206,5591183.80237494
2014,10005,42344,6769585.04969175,2712171.55927872
2014,10006,19726,2302958.69696012,646503.019306303
2014,10007,28772,2801441.33197786,895662.239540924
2014,10008,0,17484.7170429529,4216.99657494947
2014,10009,9600,411635.733095281,93730.0575380329
2014,10010,74039,7869464.25893241,2282611.58836736
2014,10011,63474,4169582.39551061,1047550.20639573
2014,10012,41920,2447212.61849584,595255.297634427
2014,10013,76461,7501766.58654184,3046198.33617733
2014,10014,43683,2777587.06787655,692167.125142828
2014,10016,113168,9213265.48302224,2254690.5056318
2014,10017,151614,19934396.5844213,7245037.3969095
2014,10018,136779,10560311.5518175,2690072.37471109
2014,10019,141407,20122964.0115135,6838041.16099568
2014,10020,30364,5161198.32729825,1801518.55769679
2014,10021,62775,5176445.39302473,1310264.48755823
2014,10022,139145,21658244.1123726,7645173.50449199
2014,10023,44559,2750269.70046261,735595.582035417
2014,10024,20347,891569.390063622,199258.094097719
2014,10025,22223,973527.499423057,234303.618340248
2014,10026,3010,93310.5604903349,20996.8784828681
2014,10027,41831,2399198.72848044,589721.741112645
2014,10028,18905,852573.184794325,191497.899308443
2014,10029,27737,1898874.91190967,0
2014,10030,2760,79094.7166233578,18439.8487458261
2014,10031,4422,123477.304032548,28365.6094400447
2014,10032,0,0,0
2014,10033,6662,236343.034774999,55374.6114824027
2014,10034,4376,128610.386045788,29561.0258480432
2014,10035,10673,439874.191878864,106082.693754017
2014,10036,155921,21520374.7556894,7785570.85651045
2014,10037,3927,190715.972830514,46862.525803338
2014,10038,43805,3772464.86453626,1227162.02229064
2014,10039,1700,47204.9315081416,10814.8141031824
2014,10040,4063,133980.749205339,31266.0460681617
2014,10041,7103,1137502.78813194,314138.211618138
2014,10043,0,0,0
2014,10044,1552,80828.7712453456,19791.450212156
2014,10045,0,0,0
2014,10055,2661,835505.962426527,411093.090136207
2014,10065,22749,1844060.96473923,457794.424949856
2014,10069,508,25603.3365173748,5553.5802472091
2014,10075,7218,452223.824536034,107138.945270297
2014,10080,0,0,0
2014,10081,0,0,0
2014,10090,0,0,0
2014,10101,0,0,0
2014,10102,0,0,0
2014,10103,2983,1219715.1988043,388855.741863129
2014,10104,7435,883915.321019109,278090.499917982
2014,10105,6519,1868410.81604487,612150.315963552
2014,10106,1458,593209.874082048,413742.229010213
2014,10107,2382,232184.107003788,38206.2693011982
2014,10108,0,0,0
2014,10110,2430,269934.83655152,54903.0527485943
2014,10111,4347,703652.734047818,168771.972134943
2014,10112,8343,1220465.08732154,338265.799571534
2014,10113,0,0,0
2014,10114,0,0,0
2014,10115,2307,125213.361027079,31130.8859215287
2014,10116,0,0,0
2014,10117,0,0,0
2014,10118,7954,822631.708163166,193681.486566269
2014,10119,7703,899311.563500015,228256.453261261
2014,10120,2880,215023.774312755,50427.7501156351
2014,10121,3158,388166.925708436,0
2014,10122,1378,116471.002505602,24895.4978235265
2014,10123,1854,148714.206374607,30616.2761780519
2014,10125,0,0,0
2014,10126,0,0,0
2014,10128,16010,779388.470730779,177031.758873627
2014,10129,0,0,0
2014,10138,0,0,0
2014,10150,0,0,0
2014,10151,0,0,0
2014,10152,1780,648805.74773042,0
2014,10153,6309,1654842.76657066,437378.234504375
2014,10154,6272,1267915.30946616,369448.747179174
2014,10155,1204,126565.96367968,29435.8775641238
2014,10156,0,562.666684501805,0
2014,10158,3862,1030377.85946944,403036.544210609
2014,10159,4,468.555174994386,0
2014,10160,0,0,0
2014,10162,175,6518.72381279582,1513.79364228955
2014,10163,0,590.69990009976,108.128117306397
2014,10164,0,0,0
2014,10165,3349,320553.813244984,91171.0254284481
2014,10166,7884,1861082.13253854,689645.136925283
2014,10167,6007,1400122.95778493,602760.189924508
2014,10168,3822,317569.276970073,67292.7328566189
2014,10169,3378,561158.897977143,210468.376778087
2014,10170,5626,561523.329779917,149314.91813742
2014,10171,2386,902185.969285076,419145.631316719
2014,10172,5261,1237220.94075895,384749.8769643
2014,10173,1316,241225.8202204,102084.956972495
2014,10174,4872,504908.248507305,136634.894010702
2014,10175,1611,136872.175157014,39838.2029235077
2014,10176,2438,211901.074332397,38035.0664487964
2014,10177,1682,434984.398129563,135986.125306864
2014,10178,3452,575003.301737448,134047.82868552
2014,10179,0,0,0
2014,10185,0,182.215901386705,0
2014,10199,0,0,0
2014,10203,0,0,0
2014,10212,0,0,0
2014,10261,0,0,0
2014,10268,0,0,0
2014,10270,0,0,0
2014,10271,4119,452872.593239873,106591.296379866
2014,10274,0,0,0
2014,10276,0,0,0
2014,10278,0,0,0
2014,10279,1305,126276.620847258,28562.8431355018
2014,10280,1193,48775.7927678984,10888.9018872627
2014,10281,9140,2608654.90593819,671304.405620322
2014,10282,2814,178060.97836058,49403.5365600384
2014,10285,0,0,0
2014,10286,0,0,0
2014,10292,0,0,0
2014,10301,7519,249566.703047063,57753.4300631434
2014,10302,4115,179962.231089884,41369.0167324103
2014,10303,5212,234119.400066319,52741.4915887377
2014,10304,5260,197384.874584013,44827.1141136723
2014,10305,13720,709754.96437173,175784.280779518
2014,10306,10614,317664.389665852,73142.6642401492
2014,10307,1730,59983.0718894522,12949.3432337124
2014,10308,2374,65285.3543825511,14360.0146900523
2014,10309,8582,314569.722901092,74996.8612146996
2014,10310,6969,309763.027612314,76905.1222479033
2014,10311,0,0,0
2014,10312,6346,202812.305361031,45838.3122477413
2014,10313,0,0,0
2014,10314,23575,803651.218830808,190396.594409952
2014,10451,16707,1016822.79854156,212231.465801944
2014,10452,6311,170863.450255805,36646.4210904263
2014,10453,5239,184958.150583948,41231.8542132346
2014,10454,7841,332201.614325934,76437.5682591802
2014,10455,11402,338372.926502569,82106.2849275952
2014,10456,0,0,0
2014,10457,11261,597418.861166827,148174.566974346
2014,10458,17197,509794.03751152,118936.924291951
2014,10459,4976,153089.390380431,35991.6452689598
2014,10460,5204,200335.370525698,47227.9587923828
2014,10461,19843,903222.197075929,222616.770994715
2014,10462,14940,542940.311397287,130344.440667776
2014,10463,11561,396450.740917632,93417.6874213699
2014,10464,1244,38863.0474952074,7318.67164360889
2014,10465,8543,464488.356360139,115689.076027674
2014,10466,6775,236953.758400526,54544.628063449
2014,10467,0,0,0
2014,10468,8001,254653.73049182,60332.4858981553
2014,10469,7607,280283.097852251,66139.3662720173
2014,10470,2656,104211.476612854,24241.7231883313
2014,10471,9300,363773.022206859,86613.6255212378
2014,10472,3649,120826.162785999,25949.7469672638
2014,10473,6149,241242.840387013,57973.6910428417
2014,10474,13785,774970.235715287,173181.196473993
2014,10475,10373,366132.818248444,85249.0086333802
2014,10501,73,2655.14599163485,488.578900421496
2014,10502,2370,161836.754833264,40681.201763989
2014,10503,115,3772.46987046762,649.769890109736
2014,10504,6237,713014.826871264,200828.955357476
2014,10505,499,11866.0596881057,2882.41527523256
2014,10506,1312,64040.8798472561,13357.8272324254
2014,10507,2931,152053.162589578,36063.7306804974
2014,10509,7802,353811.218806872,79394.0713184931
2014,10510,3778,251469.95814891,59912.9888504573
2014,10511,0,0,0
2014,10512,4805,219026.517025634,48208.1201520399
2014,10514,2113,86372.3396298411,18311.6969030925
2014,10516,1177,53532.4287431086,11473.5946697343
2014,10517,13,338.400959718167,0
2014,10518,330,9781.58987114347,2088.47456204762
2014,10519,223,9898.72866489207,2446.8992471929
2014,10520,3004,107085.882397916,24619.1704126324
2014,10521,0,0,0
2014,10522,4545,176421.0352481,42044.8174655753
2014,10523,12000,757954.073847328,179611.81589491
2014,10524,600,25580.3092331337,5333.31926751088
2014,10526,482,23849.25816996,5492.50788465641
2014,10527,173,7972.44627880404,1825.16257268112
2014,10528,5618,449689.822083233,119871.031083126
2014,10530,3845,133131.74324723,31239.0140388351
2014,10532,8702,537784.202099806,127481.047931699
2014,10533,1749,118402.290823047,26712.6509060368
2014,10535,965,44204.3762528891,10265.1628402082
2014,10536,2417,123219.99916081,26373.2487600472
2014,10537,30,974.154242028926,199.236067999749
2014,10538,4056,211212.258177704,47453.2257034378
2014,10540,521,18864.3517248808,4523.35957398426
2014,10541,3740,129778.77042446,28151.3555779746
2014,10542,141,3925.65136998501,916.085438290305
2014,10543,6605,290902.680632519,64080.9272981104
2014,10545,606,26098.9237216958,6145.28133358021
2014,10546,866,67895.4469919749,14386.0455331075
2014,10547,2358,62452.9984208863,14458.1309446451
2014,10548,0,0,0
2014,10549,10910,677350.569513037,157331.416612164
2014,10550,12923,660026.042273502,147438.6950649
2014,10551,0,1269.50419207881,337.399773446812
2014,10552,2196,84531.1580768183,19120.6554103478
2014,10553,1938,65853.0269984096,17775.061061646
2014,10560,816,38552.6797510872,8560.14262008974
2014,10562,5289,207367.702895699,48281.2067498488
2014,10566,6022,290646.376947051,63937.7576613065
2014,10567,4232,204108.841582437,47580.3763599
2014,10570,6705,227290.308509403,53584.490429219
2014,10573,13999,734055.757550072,172973.950915823
2014,10576,851,44666.9243102554,8994.65746185803
2014,10577,13175,2091345.96427387,780343.602433652
2014,10578,442,24751.3270004513,5705.76056045514
2014,10579,666,23286.5914854581,4710.58140672774
2014,10580,6877,747227.364136025,180785.206204938
2014,10583,10689,451246.666735191,103752.933300573
2014,10587,0,0,0
2014,10588,682,24920.5274803104,5805.87918759069
2014,10589,7811,861782.096118253,274972.805868981
2014,10590,744,35269.7899673124,6882.15442929788
2014,10591,19135,2673911.22591887,812532.742244003
2014,10594,2032,112994.883771456,23502.8477200709
2014,10595,10490,794960.921995442,212192.419537361
2014,10596,64,1700.01428876168,288.341646150391
2014,10597,86,4896.80205319987,901.067644219972
2014,10598,8331,565903.519717097,144327.008133527
2014,11001,5904,220245.961904145,49978.2174797964
2014,11002,0,0,0
2014,11003,6854,276651.795246044,58984.8891769107
2014,11004,2965,134351.188125741,32451.4506134466
2014,11005,295,12523.8390683863,2919.45916727271
2014,11010,4521,153162.47697824,34386.7436759769
2014,11020,725,35931.5740926784,7671.08921112603
2014,11021,14381,885395.074328173,206133.240223118
2014,11022,33,897.06289913455,186.220646472128
2014,11023,1913,88402.7453881501,20083.7966033918
2014,11024,930,37098.957285079,8328.86859140661
2014,11026,0,0,0
2014,11030,22569,1753837.06152348,413867.377294133
2014,11040,23852,1496614.28705936,350368.13921968
2014,11042,14026,1072160.36613192,272807.239964039
2014,11050,15067,999711.523977818,240818.337407958
2014,11051,0,0,0
2014,11055,0,0,0
2014,11096,4631,233977.231615786,62681.2688907553
2014,11101,69895,4345046.2966833,1207371.57326475
2014,11102,6799,306271.891084097,69560.4197612391
2014,11103,7228,269205.972945973,59713.7527824576
2014,11104,7509,249911.111124409,62916.5476645239
2014,11105,10451,661227.465799128,156032.878018216
2014,11106,11822,413584.041579339,94491.9602905344
2014,11109,322,14268.9067393589,2633.11989366503
2014,11120,0,0,0
2014,11201,52772,2824397.53199377,682841.075025151
2014,11202,152,4119.88150662798,1080.27998679261
2014,11203,17002,944810.473601767,233297.426137536
2014,11204,13102,380813.21254533,84895.5898795917
2014,11205,15405,600163.112736612,129880.891424138
2014,11206,17771,635219.650028126,150382.182702685
2014,11207,13813,441821.49917665,107795.723464307
2014,11208,10001,372895.831511451,87877.1225956885
2014,11209,15567,603534.106912266,141163.259516044
2014,11210,9999,312791.616083164,72275.6369291553
2014,11211,32895,1001446.57978608,226539.418805886
2014,11212,9982,465742.842758148,111458.062844925
2014,11213,6611,236515.238813672,57944.6566409723
2014,11214,13124,406090.162338243,91309.1891338952
2014,11215,23200,970899.385460749,225112.728369204
2014,11216,4649,133980.749205339,31607.4505866939
2014,11217,18006,691893.801290748,165830.486869701
2014,11218,14469,430256.796556223,100003.490714347
2014,11219,33361,1366914.61035034,316412.906826657
2014,11220,24071,1107390.10864838,261170.451932074
2014,11221,4935,150664.517231207,34051.3462750727
2014,11222,16784,774640.845432011,175694.174015096
2014,11223,16846,508162.10388921,114913.156667373
2014,11224,6213,197831.403661038,45173.5245635613
2014,11225,3889,119045.052409257,27243.2796298552
2014,11226,9808,263849.626394221,63644.4100837993
2014,11228,4914,182143.815975168,37977.9988313291
2014,11229,13939,481445.448238088,112412.193361527
2014,11230,23470,646618.155727508,151449.44726795
2014,11231,11196,486140.010664474,102187.077972173
2014,11232,15511,673102.536163676,154975.625315664
2014,11233,3566,120414.675228472,26222.0696330725
2014,11234,20661,685416.126115078,159615.122497126
2014,11235,18352,695681.288955286,160448.109474894
2014,11236,11250,414800.482899036,97892.9900543291
2014,11237,11200,482191.332010248,106254.89779269
2014,11238,8591,304569.874422793,68118.7115304872
2014,11239,3296,99495.8892747693,23254.5535247748
2014,11241,586,31564.3995770256,7047.35016407154
2014,11242,847,35861.4910536835,9461.21026430971
2014,11243,148,10739.7251328307,2733.23852080058
2014,11245,0,0,0
2014,11247,0,0,0
2014,11249,6056,222503.636946052,50693.0644775443
2014,11251,0,0,0
2014,11252,0,1603.90040671155,505.59906703454
2014,11256,0,0,0
2014,11351,0,0,0
2014,11352,33,1048.24202610923,265.314361909214
2014,11354,24983,1047135.71527939,242924.83332289
2014,11355,21134,945666.487863775,226393.245610268
2014,11356,9159,503931.090706462,114101.194601304
2014,11357,7588,334586.440024303,73891.5515711231
2014,11358,5942,202450.877117072,45955.4510414899
2014,11359,0,5196.15674833517,1245.47572156627
2014,11360,3250,116666.233828517,26006.8145847311
2014,11361,11936,365210.725692526,84742.4083800743
2014,11362,3925,111788.454314472,26150.9854078063
2014,11363,878,38655.8019370368,8584.17109060227
2014,11364,2799,85243.0015157521,18834.3161367401
2014,11365,7963,325637.837130927,73116.633397094
2014,11366,2862,104097.341377919,23485.8275534579
2014,11367,5103,150772.645348514,33713.9465016259
2014,11368,10179,506866.568854076,87549.7346849552
2014,11369,4394,196366.668146044,43134.1081288101
2014,11370,5186,372955.902687732,93469.7491074804
2014,11371,0,0,0
2014,11372,9085,297058.975015084,67356.8087779856
2014,11373,18161,686212.069200805,162318.325429786
2014,11374,12252,419872.492549723,92948.1310601042
2014,11375,23952,844688.8429074,198086.706160233
2014,11377,15635,664108.879888089,148416.854052014
2014,11378,16834,865189.132999676,188402.231357411
2014,11379,4175,151279.24560182,34342.6914800372
2014,11380,0,0,0
2014,11385,13817,547170.323393764,123638.495022236
2014,11386,4,58.0688037386204,0
2014,11405,0,0,0
2014,11411,1227,40124.5421971154,9597.37159721406
2014,11412,1789,48331.2660634166,11315.4072388601
2014,11413,5545,232211.139033115,54735.8546412779
2014,11414,3294,97313.3032032143,22401.5428215799
2014,11415,4149,152066.178011105,36276.9833562961
2014,11416,0,0,0
2014,11417,4535,117095.742738928,31000.7317062525
2014,11418,11717,572576.426215682,137114.462234682
2014,11419,3225,102237.137285741,22653.8417619615
2014,11420,4534,159944.512780402,35658.2502405984
2014,11421,2106,62924.5571546947,13757.3005546963
2014,11422,2387,81864.9990361985,18440.8499320974
2014,11423,2859,105977.569195525,25450.1550178574
2014,11424,22,800.94901708442,207.245558170594
2014,11425,10,137.162519175707,35.0415194974434
2014,11426,1807,60352.5096235824,14492.1712778712
2014,11427,0,0,0
2014,11428,2321,74299.0343835648,16766.866486391
2014,11429,2246,102515.467069178,21057.9508454207
2014,11430,36183,1688458.5968177,442094.82302873
2014,11431,67,2259.67741444942,499.591949406407
2014,11432,14561,566297.987108011,137948.450398721
2014,11433,3579,159313.765429448,36610.3783846575
2014,11434,11881,506569.216531483,117802.580246505
2014,11435,7503,316363.848699361,70960.0781685942
2014,11436,970,30755.4410697704,7155.47828137794
2014,11439,0,0,0
2014,11451,0,1381.63705447062,335.397400904101
2014,11501,18118,1196114.23482963,297588.602552631
2014,11507,2125,105348.824217114,22603.7824483937
2014,11509,452,25498.2119588825,5206.16861104873
2014,11510,4593,130552.687412218,30570.2216095696
2014,11514,5918,231564.372701819,54263.2947211981
2014,11516,2906,122235.833056067,27683.8015892516
2014,11518,1544,49278.3882761189,11100.1521905187
2014,11520,11278,460277.366902818,105671.20619649
2014,11530,36722,1907880.58242051,475261.120639925
2014,11531,0,0,0
2014,11542,7917,372910.849305521,85884.761915691
2014,11545,4715,225910.673827475,49860.0774997765
2014,11547,184,8715.32649214984,1815.15070996757
2014,11548,5971,218108.429214801,50787.1759870517
2014,11549,0,0,0
2014,11550,12424,465304.323171294,107442.304710518
2014,11551,0,0,0
2014,11552,4432,170628.171482037,38396.4946927557
2014,11553,10826,662347.793236775,184604.73183016
2014,11554,10235,502706.639896594,127181.693236564
2014,11555,0,0,0
2014,11556,2267,182327.033062826,38767.9347994286
2014,11557,3780,172973.950915823,38044.0771252386
2014,11558,3093,145872.8397365,33108.2288074558
2014,11559,4171,216828.913160009,43100.067795584
2014,11560,1921,90870.6695470415,20982.8618750691
2014,11561,5910,225340.998839073,51430.9387595333
2014,11563,12141,534532.349090443,120908.26006025
2014,11565,936,30707.3841287453,6894.16866455414
2014,11566,6055,237269.132076003,62240.7469313589
2014,11568,2755,163886.183130729,75188.0877925285
2014,11569,266,8855.49257013962,2034.41050339443
2014,11570,15930,676423.471025762,163327.521191312
2014,11571,0,2353.78892395684,536.635841446561
2014,11572,11939,526267.556420403,126262.604239459
2014,11575,1888,62610.1846654891,15525.3955099101
2014,11576,7238,517712.41973167,113998.072415354
2014,11577,4033,228546.797279954,51105.5532213428
2014,11579,1090,37744.7224301033,8544.12363974805
2014,11580,9779,404225.953500979,95435.0777581513
2014,11581,8375,260927.163668134,61640.0351685456
2014,11582,124,6537.74635195158,1597.89328908342
2014,11590,24276,1157151.06870729,281766.855906399
2014,11596,2087,87502.6789302015,19305.8748705486
2014,11598,2593,113726.750935817,25205.8655676467
2014,11599,0,0,0
2014,11690,0,0,0
2014,11691,8439,335369.367688503,80216.045247276
2014,11692,1380,54028.0159474295,12635.9719307781
2014,11693,1067,38950.1507008153,8525.10110059229
2014,11694,2217,77642.9965298923,16441.4809482004
2014,11695,0,0,0
2014,11697,0,0,0
2015,10001,150091,9226142,2231753
2015,10002,21984,697785,157437
2015,10003,114562,7065453,1761274
2015,10004,66959,11405126,5294156
2015,10005,45854,6553790,2392378
2015,10006,18957,2438770,742900
2015,10007,32862,3148694,1051701
2015,10008,619,18392,3979
2015,10009,9899,442831,101388
2015,10010,71034,7934210,2309472
2015,10011,63376,5320272,1382411
2015,10012,39089,2599324,598596
2015,10013,82736,7747673,2996576
2015,10014,40713,2952515,737251
2015,10016,106563,9937677,2560752
2015,10017,140123,20255599,7432697
2015,10018,140619,11103028,2779344
2015,10019,140747,20942515,7145716
2015,10020,26830,4852186,1683918
2015,10021,63595,5561997,1363635
2015,10022,139181,22165514,7685797
2015,10023,43898,2853723,768070
2015,10024,20510,893579,200108
2015,10025,22428,1004626,238202
2015,10026,3332,104482,23164
2015,10027,46166,2554411,625178
2015,10028,20393,946715,218197
2015,10029,29912,2206982,527575
2015,10030,2873,79175,18092
2015,10031,4351,138203,30705
2015,10032,16501,1231308,282840
2015,10033,6595,229284,54586
2015,10034,4744,139458,31635
2015,10035,10882,459685,110567
2015,10036,163895,21157903,8176054
